cycle_id,subject,population,block,trial,side,cycle_in_trial,class_label,fmg_start_sample,fmg_end_sample_exclusive,raw_samples,duration_s,contact_threshold
Sub04_H_T23_R_C01,Sub04_H,healthy,21,23,right,1,gait_initiation,13927,13989,62,0.6200000000001182,484.6
Sub04_H_T23_R_C02,Sub04_H,healthy,21,23,right,2,unassigned_steady_or_transition,14297,14491,194,2.0299999999999727,484.6
Sub04_H_T23_R_C03,Sub04_H,healthy,21,23,right,3,unassigned_steady_or_transition,14491,14538,47,0.4799999999997908,484.6
Sub04_H_T23_R_C04,Sub04_H,healthy,21,23,right,4,unassigned_steady_or_transition,14538,14662,124,1.2700000000002092,484.6
Sub04_H_T23_R_C05,Sub04_H,healthy,21,23,right,5,unassigned_steady_or_transition,14662,14788,126,1.2699999999999818,484.6
Sub04_H_T23_R_C06,Sub04_H,healthy,21,23,right,6,unassigned_steady_or_transition,14788,14907,119,1.2000000000000455,484.6
Sub04_H_T23_R_C07,Sub04_H,healthy,21,23,right,7,unassigned_steady_or_transition,14907,15032,125,1.259999999999991,484.6
Sub04_H_T23_R_C08,Sub04_H,healthy,21,23,right,8,unassigned_steady_or_transition,15032,15158,126,1.259999999999991,484.6
Sub04_H_T23_R_C09,Sub04_H,healthy,21,23,right,9,unassigned_steady_or_transition,15158,15276,118,1.1899999999998272,484.6
Sub04_H_T23_R_C10,Sub04_H,healthy,21,23,right,10,unassigned_steady_or_transition,15276,15396,120,1.199999999999818,484.6
Sub04_H_T23_R_C11,Sub04_H,healthy,21,23,right,11,unassigned_steady_or_transition,15396,15509,113,1.1300000000001091,484.6
Sub04_H_T23_R_C12,Sub04_H,healthy,21,23,right,12,unassigned_steady_or_transition,15509,15627,118,1.1800000000000637,484.6
Sub04_H_T23_R_C13,Sub04_H,healthy,21,23,right,13,unassigned_steady_or_transition,15627,15749,122,1.2100000000000364,484.6
Sub04_H_T23_R_C14,Sub04_H,healthy,21,23,right,14,gait_termination,15749,15965,216,2.1399999999998727,484.6
Sub04_H_T24_L_C01,Sub04_H,healthy,21,24,left,1,gait_initiation,19734,19850,116,1.1599999999998545,1645.8845000000001
Sub04_H_T24_L_C02,Sub04_H,healthy,21,24,left,2,gait_termination,19850,19964,114,1.1400000000001,1645.8845000000001
Sub04_H_T24_R_C01,Sub04_H,healthy,21,24,right,1,gait_initiation,18119,18238,119,1.1699999999998454,-513.955
Sub04_H_T24_R_C02,Sub04_H,healthy,21,24,right,2,unassigned_steady_or_transition,18238,18352,114,1.1400000000001,-513.955
Sub04_H_T24_R_C03,Sub04_H,healthy,21,24,right,3,unassigned_steady_or_transition,18352,18492,140,1.4099999999998545,-513.955
Sub04_H_T24_R_C04,Sub04_H,healthy,21,24,right,4,unassigned_steady_or_transition,18492,18587,95,0.9499999999998181,-513.955
Sub04_H_T24_R_C05,Sub04_H,healthy,21,24,right,5,unassigned_steady_or_transition,18587,18715,128,1.2799999999999727,-513.955
Sub04_H_T24_R_C06,Sub04_H,healthy,21,24,right,6,unassigned_steady_or_transition,18715,18824,109,1.0899999999999181,-513.955
Sub04_H_T24_R_C07,Sub04_H,healthy,21,24,right,7,unassigned_steady_or_transition,18824,18936,112,1.1199999999998909,-513.955
Sub04_H_T24_R_C08,Sub04_H,healthy,21,24,right,8,unassigned_steady_or_transition,18936,19047,111,1.1100000000001273,-513.955
Sub04_H_T24_R_C09,Sub04_H,healthy,21,24,right,9,unassigned_steady_or_transition,19047,19157,110,1.0899999999999181,-513.955
Sub04_H_T24_R_C10,Sub04_H,healthy,21,24,right,10,gait_termination,19157,19272,115,1.150000000000091,-513.955
Sub04_H_T25_L_C01,Sub04_H,healthy,21,25,left,1,gait_initiation,20690,20802,112,1.1300000000001091,1608.9371500000002
Sub04_H_T25_L_C02,Sub04_H,healthy,21,25,left,2,unassigned_steady_or_transition,20802,20921,119,1.2100000000000364,1608.9371500000002
Sub04_H_T25_L_C03,Sub04_H,healthy,21,25,left,3,unassigned_steady_or_transition,21574,21686,112,1.1300000000001091,1608.9371500000002
Sub04_H_T25_L_C04,Sub04_H,healthy,21,25,left,4,gait_termination,21686,21816,130,1.2999999999999545,1608.9371500000002
Sub04_H_T25_R_C01,Sub04_H,healthy,21,25,right,1,gait_initiation,20984,21111,127,1.2799999999999727,-546.24
Sub04_H_T25_R_C02,Sub04_H,healthy,21,25,right,2,unassigned_steady_or_transition,21111,21225,114,1.150000000000091,-546.24
Sub04_H_T25_R_C03,Sub04_H,healthy,21,25,right,3,unassigned_steady_or_transition,21225,21327,102,1.0299999999999727,-546.24
Sub04_H_T25_R_C04,Sub04_H,healthy,21,25,right,4,unassigned_steady_or_transition,21327,21441,114,1.1400000000001,-546.24
Sub04_H_T25_R_C05,Sub04_H,healthy,21,25,right,5,unassigned_steady_or_transition,21441,21557,116,1.1599999999998545,-546.24
Sub04_H_T25_R_C06,Sub04_H,healthy,21,25,right,6,unassigned_steady_or_transition,21557,21714,157,1.5799999999999272,-546.24
Sub04_H_T25_R_C07,Sub04_H,healthy,21,25,right,7,unassigned_steady_or_transition,21714,21845,131,1.3199999999999363,-546.24
Sub04_H_T25_R_C08,Sub04_H,healthy,21,25,right,8,unassigned_steady_or_transition,21845,21968,123,1.240000000000009,-546.24
Sub04_H_T25_R_C09,Sub04_H,healthy,21,25,right,9,unassigned_steady_or_transition,21968,22087,119,1.2000000000000455,-546.24
Sub04_H_T25_R_C10,Sub04_H,healthy,21,25,right,10,gait_termination,22087,22208,121,1.2100000000000364,-546.24
Sub04_H_T26_L_C01,Sub04_H,healthy,21,26,left,1,gait_initiation,23471,23591,120,1.240000000000009,-1748.6645
Sub04_H_T26_L_C02,Sub04_H,healthy,21,26,left,2,unassigned_steady_or_transition,23591,23712,121,1.240000000000009,-1748.6645
Sub04_H_T26_L_C03,Sub04_H,healthy,21,26,left,3,unassigned_steady_or_transition,23712,23831,119,1.2100000000000364,-1748.6645
Sub04_H_T26_L_C04,Sub04_H,healthy,21,26,left,4,unassigned_steady_or_transition,23831,23985,154,1.5499999999999545,-1748.6645
Sub04_H_T26_L_C05,Sub04_H,healthy,21,26,left,5,unassigned_steady_or_transition,24258,24392,134,1.3399999999999181,-1748.6645
Sub04_H_T26_L_C06,Sub04_H,healthy,21,26,left,6,gait_termination,25204,25347,143,1.4500000000000455,-1748.6645
Sub04_H_T26_R_C01,Sub04_H,healthy,21,26,right,1,gait_initiation,23805,23927,122,1.2299999999997908,528.24
Sub04_H_T26_R_C02,Sub04_H,healthy,21,26,right,2,unassigned_steady_or_transition,23927,24047,120,1.209999999999809,528.24
Sub04_H_T26_R_C03,Sub04_H,healthy,21,26,right,3,unassigned_steady_or_transition,24047,24166,119,1.2000000000000455,528.24
Sub04_H_T26_R_C04,Sub04_H,healthy,21,26,right,4,unassigned_steady_or_transition,24166,24231,65,0.650000000000091,528.24
Sub04_H_T26_R_C05,Sub04_H,healthy,21,26,right,5,unassigned_steady_or_transition,24231,24291,60,0.599999999999909,528.24
Sub04_H_T26_R_C06,Sub04_H,healthy,21,26,right,6,unassigned_steady_or_transition,24291,24404,113,1.1400000000001,528.24
Sub04_H_T26_R_C07,Sub04_H,healthy,21,26,right,7,unassigned_steady_or_transition,24404,24527,123,1.240000000000009,528.24
Sub04_H_T26_R_C08,Sub04_H,healthy,21,26,right,8,unassigned_steady_or_transition,24527,24643,116,1.1600000000000819,528.24
Sub04_H_T26_R_C09,Sub04_H,healthy,21,26,right,9,unassigned_steady_or_transition,24643,24759,116,1.1499999999998636,528.24
Sub04_H_T26_R_C10,Sub04_H,healthy,21,26,right,10,unassigned_steady_or_transition,24759,24880,121,1.2000000000000455,528.24
Sub04_H_T26_R_C11,Sub04_H,healthy,21,26,right,11,unassigned_steady_or_transition,24880,24999,119,1.1800000000000637,528.24
Sub04_H_T26_R_C12,Sub04_H,healthy,21,26,right,12,gait_termination,24999,25161,162,1.6199999999998909,528.24
Sub04_H_T27_L_C01,Sub04_H,healthy,21,27,left,1,gait_initiation,26590,26734,144,1.4199999999998454,-1716.9745
Sub04_H_T27_L_C02,Sub04_H,healthy,21,27,left,2,unassigned_steady_or_transition,27236,27416,180,1.8099999999999454,-1716.9745
Sub04_H_T27_L_C03,Sub04_H,healthy,21,27,left,3,unassigned_steady_or_transition,27416,27570,154,1.5499999999999545,-1716.9745
Sub04_H_T27_L_C04,Sub04_H,healthy,21,27,left,4,gait_termination,27570,27695,125,1.25,-1716.9745
Sub04_H_T27_R_C01,Sub04_H,healthy,21,27,right,1,gait_initiation,27143,27251,108,1.0899999999999181,-562.6
Sub04_H_T27_R_C02,Sub04_H,healthy,21,27,right,2,unassigned_steady_or_transition,27251,27369,118,1.1800000000000637,-562.6
Sub04_H_T27_R_C03,Sub04_H,healthy,21,27,right,3,unassigned_steady_or_transition,27369,27476,107,1.0699999999999363,-562.6
Sub04_H_T27_R_C04,Sub04_H,healthy,21,27,right,4,unassigned_steady_or_transition,27476,27584,108,1.0800000000001546,-562.6
Sub04_H_T27_R_C05,Sub04_H,healthy,21,27,right,5,unassigned_steady_or_transition,27584,27708,124,1.240000000000009,-562.6
Sub04_H_T27_R_C06,Sub04_H,healthy,21,27,right,6,unassigned_steady_or_transition,27708,27833,125,1.25,-562.6
Sub04_H_T27_R_C07,Sub04_H,healthy,21,27,right,7,unassigned_steady_or_transition,27833,27974,141,1.4199999999998454,-562.6
Sub04_H_T27_R_C08,Sub04_H,healthy,21,27,right,8,unassigned_steady_or_transition,27974,28092,118,1.1900000000000546,-562.6
Sub04_H_T27_R_C09,Sub04_H,healthy,21,27,right,9,unassigned_steady_or_transition,28092,28189,97,0.9800000000000182,-562.6
Sub04_H_T27_R_C10,Sub04_H,healthy,21,27,right,10,gait_termination,28189,28336,147,1.4700000000000273,-562.6
Sub04_H_T28_L_C01,Sub04_H,healthy,21,28,left,1,gait_initiation,29412,29534,122,1.240000000000009,-1754.5974
Sub04_H_T28_L_C02,Sub04_H,healthy,21,28,left,2,unassigned_steady_or_transition,29534,29647,113,1.1600000000000819,-1754.5974
Sub04_H_T28_L_C03,Sub04_H,healthy,21,28,left,3,unassigned_steady_or_transition,29647,29759,112,1.1599999999998545,-1754.5974
Sub04_H_T28_L_C04,Sub04_H,healthy,21,28,left,4,unassigned_steady_or_transition,29759,29882,123,1.259999999999991,-1754.5974
Sub04_H_T28_L_C05,Sub04_H,healthy,21,28,left,5,gait_termination,30550,30699,149,1.509999999999991,-1754.5974
Sub04_H_T28_R_C01,Sub04_H,healthy,21,28,right,1,gait_initiation,29927,30045,118,1.2000000000000455,-550.5
Sub04_H_T28_R_C02,Sub04_H,healthy,21,28,right,2,unassigned_steady_or_transition,30045,30173,128,1.2899999999999636,-550.5
Sub04_H_T28_R_C03,Sub04_H,healthy,21,28,right,3,unassigned_steady_or_transition,30173,30288,115,1.1600000000000819,-550.5
Sub04_H_T28_R_C04,Sub04_H,healthy,21,28,right,4,unassigned_steady_or_transition,30288,30410,122,1.2300000000000182,-550.5
Sub04_H_T28_R_C05,Sub04_H,healthy,21,28,right,5,unassigned_steady_or_transition,30410,30537,127,1.2799999999999727,-550.5
Sub04_H_T28_R_C06,Sub04_H,healthy,21,28,right,6,unassigned_steady_or_transition,30537,30660,123,1.25,-550.5
Sub04_H_T28_R_C07,Sub04_H,healthy,21,28,right,7,unassigned_steady_or_transition,30660,30775,115,1.1600000000000819,-550.5
Sub04_H_T28_R_C08,Sub04_H,healthy,21,28,right,8,unassigned_steady_or_transition,30775,30898,123,1.2300000000000182,-550.5
Sub04_H_T28_R_C09,Sub04_H,healthy,21,28,right,9,unassigned_steady_or_transition,30898,31007,109,1.099999999999909,-550.5
Sub04_H_T28_R_C10,Sub04_H,healthy,21,28,right,10,gait_termination,31007,31125,118,1.1800000000000637,-550.5
Sub04_H_T29_L_C01,Sub04_H,healthy,21,29,left,1,gait_initiation,32242,32363,121,1.2100000000000364,1661.2287999999999
Sub04_H_T29_L_C02,Sub04_H,healthy,21,29,left,2,unassigned_steady_or_transition,32363,32475,112,1.1499999999998636,1661.2287999999999
Sub04_H_T29_L_C03,Sub04_H,healthy,21,29,left,3,unassigned_steady_or_transition,32475,32589,114,1.1400000000001,1661.2287999999999
Sub04_H_T29_L_C04,Sub04_H,healthy,21,29,left,4,unassigned_steady_or_transition,32589,32704,115,1.1900000000000546,1661.2287999999999
Sub04_H_T29_L_C05,Sub04_H,healthy,21,29,left,5,unassigned_steady_or_transition,32704,32829,125,1.259999999999991,1661.2287999999999
Sub04_H_T29_L_C06,Sub04_H,healthy,21,29,left,6,gait_termination,33382,33533,151,1.5299999999999727,1661.2287999999999
Sub04_H_T29_R_C01,Sub04_H,healthy,21,29,right,1,gait_initiation,32525,32681,156,1.5900000000001455,-582.05
Sub04_H_T29_R_C02,Sub04_H,healthy,21,29,right,2,unassigned_steady_or_transition,32681,32807,126,1.2799999999999727,-582.05
Sub04_H_T29_R_C03,Sub04_H,healthy,21,29,right,3,unassigned_steady_or_transition,32807,32925,118,1.1900000000000546,-582.05
Sub04_H_T29_R_C04,Sub04_H,healthy,21,29,right,4,unassigned_steady_or_transition,32925,33031,106,1.0599999999999454,-582.05
Sub04_H_T29_R_C05,Sub04_H,healthy,21,29,right,5,unassigned_steady_or_transition,33031,33137,106,1.0699999999999363,-582.05
Sub04_H_T29_R_C06,Sub04_H,healthy,21,29,right,6,unassigned_steady_or_transition,33137,33255,118,1.1700000000000728,-582.05
Sub04_H_T29_R_C07,Sub04_H,healthy,21,29,right,7,unassigned_steady_or_transition,33255,33373,118,1.1800000000000637,-582.05
Sub04_H_T29_R_C08,Sub04_H,healthy,21,29,right,8,unassigned_steady_or_transition,33373,33518,145,1.4600000000000364,-582.05
Sub04_H_T29_R_C09,Sub04_H,healthy,21,29,right,9,unassigned_steady_or_transition,33518,33625,107,1.0699999999999363,-582.05
Sub04_H_T29_R_C10,Sub04_H,healthy,21,29,right,10,unassigned_steady_or_transition,33625,33747,122,1.2300000000000182,-582.05
Sub04_H_T29_R_C11,Sub04_H,healthy,21,29,right,11,gait_termination,33747,33849,102,1.0199999999999818,-582.05
Sub04_H_T30_L_C01,Sub04_H,healthy,21,30,left,1,gait_initiation,35556,35678,122,1.2200000000000273,-1770.85975
Sub04_H_T30_L_C02,Sub04_H,healthy,21,30,left,2,unassigned_steady_or_transition,36024,36228,204,2.0599999999999454,-1770.85975
Sub04_H_T30_L_C03,Sub04_H,healthy,21,30,left,3,gait_termination,36228,36349,121,1.2200000000000273,-1770.85975
Sub04_H_T30_R_C01,Sub04_H,healthy,21,30,right,1,gait_initiation,36010,36111,101,1.009999999999991,-573.495
Sub04_H_T30_R_C02,Sub04_H,healthy,21,30,right,2,unassigned_steady_or_transition,36111,36213,102,1.0300000000002,-573.495
Sub04_H_T30_R_C03,Sub04_H,healthy,21,30,right,3,unassigned_steady_or_transition,36213,36326,113,1.1299999999998818,-573.495
Sub04_H_T30_R_C04,Sub04_H,healthy,21,30,right,4,unassigned_steady_or_transition,36326,36453,127,1.2899999999999636,-573.495
Sub04_H_T30_R_C05,Sub04_H,healthy,21,30,right,5,unassigned_steady_or_transition,36453,36571,118,1.1800000000000637,-573.495
Sub04_H_T30_R_C06,Sub04_H,healthy,21,30,right,6,unassigned_steady_or_transition,36571,36685,114,1.150000000000091,-573.495
Sub04_H_T30_R_C07,Sub04_H,healthy,21,30,right,7,unassigned_steady_or_transition,36685,36801,116,1.1699999999998454,-573.495
Sub04_H_T30_R_C08,Sub04_H,healthy,21,30,right,8,unassigned_steady_or_transition,36801,36910,109,1.0900000000001455,-573.495
Sub04_H_T30_R_C09,Sub04_H,healthy,21,30,right,9,unassigned_steady_or_transition,36910,37027,117,1.1800000000000637,-573.495
Sub04_H_T30_R_C10,Sub04_H,healthy,21,30,right,10,gait_termination,37027,37146,119,1.1699999999998454,-573.495
Sub04_H_T31_L_C01,Sub04_H,healthy,21,31,left,1,gait_initiation,41643,41729,86,0.849999999999909,1683.8764
Sub04_H_T31_L_C02,Sub04_H,healthy,21,31,left,2,unassigned_steady_or_transition,41729,41804,75,1.1100000000001273,1683.8764
Sub04_H_T31_L_C03,Sub04_H,healthy,21,31,left,3,unassigned_steady_or_transition,41804,41888,84,0.8299999999999272,1683.8764
Sub04_H_T31_L_C04,Sub04_H,healthy,21,31,left,4,unassigned_steady_or_transition,41888,42003,115,1.1399999999998727,1683.8764
Sub04_H_T31_L_C05,Sub04_H,healthy,21,31,left,5,unassigned_steady_or_transition,42003,42119,116,1.2000000000000455,1683.8764
Sub04_H_T31_L_C06,Sub04_H,healthy,21,31,left,6,unassigned_steady_or_transition,42119,42235,116,1.1700000000000728,1683.8764
Sub04_H_T31_L_C07,Sub04_H,healthy,21,31,left,7,gait_termination,42235,42363,128,1.2799999999999727,1683.8764
Sub04_H_T31_R_C01,Sub04_H,healthy,21,31,right,1,gait_initiation,42055,42185,130,1.3300000000001546,-381.37
Sub04_H_T31_R_C02,Sub04_H,healthy,21,31,right,2,unassigned_steady_or_transition,42185,42287,102,1.0199999999999818,-381.37
Sub04_H_T31_R_C03,Sub04_H,healthy,21,31,right,3,unassigned_steady_or_transition,42287,42408,121,1.2200000000000273,-381.37
Sub04_H_T31_R_C04,Sub04_H,healthy,21,31,right,4,unassigned_steady_or_transition,42408,42544,136,1.3599999999999,-381.37
Sub04_H_T31_R_C05,Sub04_H,healthy,21,31,right,5,unassigned_steady_or_transition,42544,42742,198,1.9800000000000182,-381.37
Sub04_H_T31_R_C06,Sub04_H,healthy,21,31,right,6,unassigned_steady_or_transition,42742,42791,49,0.4900000000000091,-381.37
Sub04_H_T31_R_C07,Sub04_H,healthy,21,31,right,7,unassigned_steady_or_transition,42791,42891,100,1.0,-381.37
Sub04_H_T31_R_C08,Sub04_H,healthy,21,31,right,8,unassigned_steady_or_transition,42891,42987,96,0.9600000000000364,-381.37
Sub04_H_T31_R_C09,Sub04_H,healthy,21,31,right,9,gait_termination,43001,43081,80,0.7999999999999545,-381.37
Sub04_H_T32_L_C01,Sub04_H,healthy,21,32,left,1,gait_initiation,44065,44190,125,1.240000000000009,1679.01595
Sub04_H_T32_L_C02,Sub04_H,healthy,21,32,left,2,unassigned_steady_or_transition,44190,44316,126,1.240000000000009,1679.01595
Sub04_H_T32_L_C03,Sub04_H,healthy,21,32,left,3,unassigned_steady_or_transition,44316,44434,118,1.1699999999998454,1679.01595
Sub04_H_T32_L_C04,Sub04_H,healthy,21,32,left,4,unassigned_steady_or_transition,44434,44548,114,1.1300000000001091,1679.01595
Sub04_H_T32_L_C05,Sub04_H,healthy,21,32,left,5,unassigned_steady_or_transition,44548,44665,117,1.1800000000000637,1679.01595
Sub04_H_T32_L_C06,Sub04_H,healthy,21,32,left,6,unassigned_steady_or_transition,44665,44784,119,1.199999999999818,1679.01595
Sub04_H_T32_L_C07,Sub04_H,healthy,21,32,left,7,unassigned_steady_or_transition,44784,44898,114,1.1399999999998727,1679.01595
Sub04_H_T32_L_C08,Sub04_H,healthy,21,32,left,8,unassigned_steady_or_transition,44898,45010,112,1.1200000000001182,1679.01595
Sub04_H_T32_L_C09,Sub04_H,healthy,21,32,left,9,unassigned_steady_or_transition,45010,45127,117,1.1799999999998363,1679.01595
Sub04_H_T32_L_C10,Sub04_H,healthy,21,32,left,10,gait_termination,45127,45249,122,1.2300000000000182,1679.01595
Sub04_H_T32_R_C01,Sub04_H,healthy,21,32,right,1,gait_initiation,44629,44753,124,1.240000000000009,309.15000000000003
Sub04_H_T32_R_C02,Sub04_H,healthy,21,32,right,2,unassigned_steady_or_transition,44753,44857,104,1.0399999999999636,309.15000000000003
Sub04_H_T32_R_C03,Sub04_H,healthy,21,32,right,3,unassigned_steady_or_transition,44857,44904,47,0.4700000000000273,309.15000000000003
Sub04_H_T32_R_C04,Sub04_H,healthy,21,32,right,4,unassigned_steady_or_transition,44904,44976,72,0.7200000000000273,309.15000000000003
Sub04_H_T32_R_C05,Sub04_H,healthy,21,32,right,5,unassigned_steady_or_transition,44976,45090,114,1.1400000000001,309.15000000000003
Sub04_H_T32_R_C06,Sub04_H,healthy,21,32,right,6,unassigned_steady_or_transition,45090,45136,46,0.4600000000000364,309.15000000000003
Sub04_H_T32_R_C07,Sub04_H,healthy,21,32,right,7,unassigned_steady_or_transition,45136,45204,68,0.6799999999998363,309.15000000000003
Sub04_H_T32_R_C08,Sub04_H,healthy,21,32,right,8,unassigned_steady_or_transition,45204,45253,49,0.4899999999997817,309.15000000000003
Sub04_H_T32_R_C09,Sub04_H,healthy,21,32,right,9,unassigned_steady_or_transition,45253,45320,67,0.6599999999998545,309.15000000000003
Sub04_H_T32_R_C10,Sub04_H,healthy,21,32,right,10,unassigned_steady_or_transition,45320,45390,70,0.7100000000000364,309.15000000000003
Sub04_H_T32_R_C11,Sub04_H,healthy,21,32,right,11,unassigned_steady_or_transition,45390,45455,65,0.650000000000091,309.15000000000003
Sub04_H_T32_R_C12,Sub04_H,healthy,21,32,right,12,unassigned_steady_or_transition,45455,45547,92,0.9099999999998545,309.15000000000003
Sub04_H_T32_R_C13,Sub04_H,healthy,21,32,right,13,unassigned_steady_or_transition,45547,45659,112,1.1300000000001091,309.15000000000003
Sub04_H_T32_R_C14,Sub04_H,healthy,21,32,right,14,gait_termination,45659,45712,53,0.5299999999999727,309.15000000000003
Sub04_H_T33_L_C01,Sub04_H,healthy,21,33,left,1,gait_initiation,48483,48599,116,1.1699999999998454,1671.7491
Sub04_H_T33_L_C02,Sub04_H,healthy,21,33,left,2,unassigned_steady_or_transition,48599,48716,117,1.1700000000000728,1671.7491
Sub04_H_T33_L_C03,Sub04_H,healthy,21,33,left,3,unassigned_steady_or_transition,48716,48830,114,1.1600000000000819,1671.7491
Sub04_H_T33_L_C04,Sub04_H,healthy,21,33,left,4,unassigned_steady_or_transition,48830,48952,122,1.259999999999991,1671.7491
Sub04_H_T33_L_C05,Sub04_H,healthy,21,33,left,5,unassigned_steady_or_transition,48952,49083,131,1.3199999999999363,1671.7491
Sub04_H_T33_L_C06,Sub04_H,healthy,21,33,left,6,unassigned_steady_or_transition,49083,49217,134,1.3500000000001364,1671.7491
Sub04_H_T33_L_C07,Sub04_H,healthy,21,33,left,7,unassigned_steady_or_transition,49217,49332,115,1.1599999999998545,1671.7491
Sub04_H_T33_L_C08,Sub04_H,healthy,21,33,left,8,unassigned_steady_or_transition,49332,49448,116,1.150000000000091,1671.7491
Sub04_H_T33_L_C09,Sub04_H,healthy,21,33,left,9,unassigned_steady_or_transition,49448,49562,114,1.1399999999998727,1671.7491
Sub04_H_T33_L_C10,Sub04_H,healthy,21,33,left,10,gait_termination,49562,49675,113,1.1299999999998818,1671.7491
Sub04_H_T33_R_C01,Sub04_H,healthy,21,33,right,1,gait_initiation,48891,48997,106,1.0800000000001546,-567.385
Sub04_H_T33_R_C02,Sub04_H,healthy,21,33,right,2,unassigned_steady_or_transition,48997,49121,124,1.259999999999991,-567.385
Sub04_H_T33_R_C03,Sub04_H,healthy,21,33,right,3,unassigned_steady_or_transition,49121,49236,115,1.1499999999998636,-567.385
Sub04_H_T33_R_C04,Sub04_H,healthy,21,33,right,4,unassigned_steady_or_transition,49236,49350,114,1.150000000000091,-567.385
Sub04_H_T33_R_C05,Sub04_H,healthy,21,33,right,5,unassigned_steady_or_transition,49350,49484,134,1.3399999999999181,-567.385
